Optimization Iteration:    761, Training Accuracy: 100.0%, Validation Accuracy:  68.1% 
Optimization Iteration:    771, Training Accuracy:  98.4%, Validation Accuracy:  71.7% 
Optimization Iteration:    781, Training Accuracy:  99.2%, Validation Accuracy:  75.7% 
Optimization Iteration:    791, Training Accuracy: 100.0%, Validation Accuracy:  69.7% 
Optimization Iteration:    801, Training Accuracy:  99.6%, Validation Accuracy:  74.7% 
Optimization Iteration:    811, Training Accuracy:  99.6%, Validation Accuracy:  81.3% 
Optimization Iteration:    821, Training Accuracy: 100.0%, Validation Accuracy:  80.9% 
Optimization Iteration:    831, Training Accuracy:  99.2%, Validation Accuracy:  82.1% 
Optimization Iteration:    841, Training Accuracy:  97.3%, Validation Accuracy:  76.5% 
Optimization Iteration:    851, Training Accuracy: 100.0%, Validation Accuracy:  79.3% 
Optimization Iteration:    861, Training Accuracy:  97.3%, Validation Accuracy:  83.5% 
Optimization Iteration:    871, Training Accuracy:  97.7%, Validation Accuracy:  83.7% 
Optimization Iteration:    881, Training Accuracy:  99.2%, Validation Accuracy:  79.9% 
Optimization Iteration:    891, Training Accuracy: 100.0%, Validation Accuracy:  78.1% 
Optimization Iteration:    901, Training Accuracy: 100.0%, Validation Accuracy:  78.9% 
Optimization Iteration:    911, Training Accuracy: 100.0%, Validation Accuracy:  75.3% 
Optimization Iteration:    921, Training Accuracy: 100.0%, Validation Accuracy:  76.9% 
Optimization Iteration:    931, Training Accuracy: 100.0%, Validation Accuracy:  76.1% 
Optimization Iteration:    941, Training Accuracy: 100.0%, Validation Accuracy:  77.5% 
Optimization Iteration:    951, Training Accuracy: 100.0%, Validation Accuracy:  80.5% 
Optimization Iteration:    961, Training Accuracy:  98.8%, Validation Accuracy:  80.5% 
Optimization Iteration:    971, Training Accuracy: 100.0%, Validation Accuracy:  75.9% 
Optimization Iteration:    981, Training Accuracy:  98.8%, Validation Accuracy:  73.1% 
Optimization Iteration:    991, Training Accuracy: 100.0%, Validation Accuracy:  75.9% 
Optimization Iteration:   1001, Training Accuracy:  99.6%, Validation Accuracy:  79.7% 
Optimization Iteration:   1011, Training Accuracy: 100.0%, Validation Accuracy:  76.1% 
Optimization Iteration:   1021, Training Accuracy: 100.0%, Validation Accuracy:  79.1% 
Optimization Iteration:   1031, Training Accuracy: 100.0%, Validation Accuracy:  81.1% 
Optimization Iteration:   1041, Training Accuracy: 100.0%, Validation Accuracy:  81.3% 
Optimization Iteration:   1051, Training Accuracy: 100.0%, Validation Accuracy:  78.1% 
Optimization Iteration:   1061, Training Accuracy: 100.0%, Validation Accuracy:  77.5% 
Optimization Iteration:   1071, Training Accuracy: 100.0%, Validation Accuracy:  78.9% 
Optimization Iteration:   1081, Training Accuracy: 100.0%, Validation Accuracy:  75.9% 
Optimization Iteration:   1091, Training Accuracy: 100.0%, Validation Accuracy:  81.1% 
Optimization Iteration:   1101, Training Accuracy: 100.0%, Validation Accuracy:  79.9% 
Optimization Iteration:   1111, Training Accuracy:  99.2%, Validation Accuracy:  77.9% 
Optimization Iteration:   1121, Training Accuracy:  99.6%, Validation Accuracy:  77.3% 
Optimization Iteration:   1131, Training Accuracy: 100.0%, Validation Accuracy:  72.7% 
Optimization Iteration:   1141, Training Accuracy: 100.0%, Validation Accuracy:  73.7% 
Optimization Iteration:   1151, Training Accuracy: 100.0%, Validation Accuracy:  76.9% 
Optimization Iteration:   1161, Training Accuracy: 100.0%, Validation Accuracy:  80.1% 
Optimization Iteration:   1171, Training Accuracy: 100.0%, Validation Accuracy:  79.1% 
Optimization Iteration:   1181, Training Accuracy: 100.0%, Validation Accuracy:  78.1% 
Optimization Iteration:   1191, Training Accuracy: 100.0%, Validation Accuracy:  72.9% 
Optimization Iteration:   1201, Training Accuracy: 100.0%, Validation Accuracy:  77.3% 
Optimization Iteration:   1211, Training Accuracy:  98.8%, Validation Accuracy:  80.1% 
Optimization Iteration:   1221, Training Accuracy:  98.4%, Validation Accuracy:  78.1% 
Optimization Iteration:   1231, Training Accuracy: 100.0%, Validation Accuracy:  79.7% 
Optimization Iteration:   1241, Training Accuracy: 100.0%, Validation Accuracy:  75.9% 
Optimization Iteration:   1251, Training Accuracy: 100.0%, Validation Accuracy:  78.3% 
Optimization Iteration:   1261, Training Accuracy: 100.0%, Validation Accuracy:  80.1% 
Optimization Iteration:   1271, Training Accuracy: 100.0%, Validation Accuracy:  80.3% 
Optimization Iteration:   1281, Training Accuracy: 100.0%, Validation Accuracy:  77.7% 
Optimization Iteration:   1291, Training Accuracy: 100.0%, Validation Accuracy:  74.7% 
Optimization Iteration:   1301, Training Accuracy: 100.0%, Validation Accuracy:  77.7% 
Optimization Iteration:   1311, Training Accuracy:  99.2%, Validation Accuracy:  80.5% 
Optimization Iteration:   1321, Training Accuracy: 100.0%, Validation Accuracy:  73.5% 
Optimization Iteration:   1331, Training Accuracy: 100.0%, Validation Accuracy:  75.1% 
Optimization Iteration:   1341, Training Accuracy:  99.6%, Validation Accuracy:  75.1% 
Optimization Iteration:   1351, Training Accuracy: 100.0%, Validation Accuracy:  77.5% 
Optimization Iteration:   1361, Training Accuracy: 100.0%, Validation Accuracy:  75.7% 
Optimization Iteration:   1371, Training Accuracy: 100.0%, Validation Accuracy:  79.9% 
Optimization Iteration:   1381, Training Accuracy: 100.0%, Validation Accuracy:  78.7% 
Optimization Iteration:   1391, Training Accuracy:  98.8%, Validation Accuracy:  78.9% 
Optimization Iteration:   1401, Training Accuracy: 100.0%, Validation Accuracy:  80.3% 
Optimization Iteration:   1411, Training Accuracy: 100.0%, Validation Accuracy:  79.3% 
Optimization Iteration:   1421, Training Accuracy: 100.0%, Validation Accuracy:  76.5% 
Optimization Iteration:   1431, Training Accuracy:  99.6%, Validation Accuracy:  73.1% 
Optimization Iteration:   1441, Training Accuracy: 100.0%, Validation Accuracy:  70.7% 
Optimization Iteration:   1451, Training Accuracy: 100.0%, Validation Accuracy:  79.1% 
Optimization Iteration:   1461, Training Accuracy: 100.0%, Validation Accuracy:  77.5% 
