Optimization Iteration:      1, Training Accuracy:  12.1%, Validation Accuracy:   9.0% 
Optimization Iteration:     11, Training Accuracy:  24.6%, Validation Accuracy:   9.0% 
Optimization Iteration:     21, Training Accuracy:  20.7%, Validation Accuracy:   9.0% 
Optimization Iteration:     31, Training Accuracy:  25.0%, Validation Accuracy:   9.0% 
Optimization Iteration:     41, Training Accuracy:   3.9%, Validation Accuracy:   9.0% 
Optimization Iteration:     51, Training Accuracy:  15.2%, Validation Accuracy:   9.0% 
Optimization Iteration:     61, Training Accuracy:   6.6%, Validation Accuracy:   9.0% 
Optimization Iteration:     71, Training Accuracy:   7.8%, Validation Accuracy:   9.6% 
Optimization Iteration:     81, Training Accuracy:   6.2%, Validation Accuracy:  12.2% 
Optimization Iteration:     91, Training Accuracy:  19.1%, Validation Accuracy:  14.4% 
Optimization Iteration:    101, Training Accuracy:  11.7%, Validation Accuracy:  19.0% 
Optimization Iteration:    111, Training Accuracy:  23.0%, Validation Accuracy:  26.0% 
Optimization Iteration:    121, Training Accuracy:  33.2%, Validation Accuracy:  34.8% 
Optimization Iteration:    131, Training Accuracy:  41.4%, Validation Accuracy:  43.2% 
Optimization Iteration:    141, Training Accuracy:  57.8%, Validation Accuracy:  52.4% 
Optimization Iteration:    151, Training Accuracy:  62.5%, Validation Accuracy:  59.0% 
Optimization Iteration:    161, Training Accuracy:  55.1%, Validation Accuracy:  61.0% 
Optimization Iteration:    171, Training Accuracy:  48.0%, Validation Accuracy:  63.8% 
Optimization Iteration:    181, Training Accuracy:  46.9%, Validation Accuracy:  65.6% 
Optimization Iteration:    191, Training Accuracy:  42.6%, Validation Accuracy:  67.2% 
Optimization Iteration:    201, Training Accuracy:  46.1%, Validation Accuracy:  67.2% 
Optimization Iteration:    211, Training Accuracy:  75.0%, Validation Accuracy:  67.8% 
Optimization Iteration:    221, Training Accuracy:  46.1%, Validation Accuracy:  69.0% 
Optimization Iteration:    231, Training Accuracy:  65.2%, Validation Accuracy:  69.4% 
Optimization Iteration:    241, Training Accuracy:  56.6%, Validation Accuracy:  69.4% 
Optimization Iteration:    251, Training Accuracy:  35.9%, Validation Accuracy:  70.0% 
Optimization Iteration:    261, Training Accuracy:  53.9%, Validation Accuracy:  70.4% 
Optimization Iteration:    271, Training Accuracy:  63.7%, Validation Accuracy:  70.8% 
Optimization Iteration:    281, Training Accuracy:  63.7%, Validation Accuracy:  71.8% 
Optimization Iteration:    291, Training Accuracy:  42.6%, Validation Accuracy:  71.8% 
Optimization Iteration:    301, Training Accuracy:  32.8%, Validation Accuracy:  72.6% 
Optimization Iteration:    311, Training Accuracy:  36.7%, Validation Accuracy:  73.0% 
Optimization Iteration:    321, Training Accuracy:  51.2%, Validation Accuracy:  72.8% 
Optimization Iteration:    331, Training Accuracy:  60.5%, Validation Accuracy:  72.2% 
Optimization Iteration:    341, Training Accuracy:  50.4%, Validation Accuracy:  72.2% 
Optimization Iteration:    351, Training Accuracy:  57.0%, Validation Accuracy:  72.0% 
Optimization Iteration:    361, Training Accuracy:  43.8%, Validation Accuracy:  72.4% 
Optimization Iteration:    371, Training Accuracy:  69.5%, Validation Accuracy:  73.0% 
Optimization Iteration:    381, Training Accuracy:  45.3%, Validation Accuracy:  73.2% 
Optimization Iteration:    391, Training Accuracy:  30.5%, Validation Accuracy:  72.8% 
Optimization Iteration:    401, Training Accuracy:  44.5%, Validation Accuracy:  72.6% 
Optimization Iteration:    411, Training Accuracy:  60.9%, Validation Accuracy:  72.8% 
Optimization Iteration:    421, Training Accuracy:  39.8%, Validation Accuracy:  72.8% 
Optimization Iteration:    431, Training Accuracy:  36.7%, Validation Accuracy:  72.4% 
Optimization Iteration:    441, Training Accuracy:  49.6%, Validation Accuracy:  71.2% 
Optimization Iteration:    451, Training Accuracy:  74.2%, Validation Accuracy:  72.6% 
Optimization Iteration:    461, Training Accuracy:  34.0%, Validation Accuracy:  73.4% 
Optimization Iteration:    471, Training Accuracy:  74.2%, Validation Accuracy:  74.8% 
Optimization Iteration:    481, Training Accuracy:  46.5%, Validation Accuracy:  74.6% 
Optimization Iteration:    491, Training Accuracy:  46.9%, Validation Accuracy:  75.0% 
Optimization Iteration:    501, Training Accuracy:  78.5%, Validation Accuracy:  74.6% 
Optimization Iteration:    511, Training Accuracy:  52.0%, Validation Accuracy:  74.6% 
Optimization Iteration:    521, Training Accuracy:  43.4%, Validation Accuracy:  74.6% 
Optimization Iteration:    531, Training Accuracy:  46.5%, Validation Accuracy:  74.8% 
Optimization Iteration:    541, Training Accuracy:  36.3%, Validation Accuracy:  74.8% 
Optimization Iteration:    551, Training Accuracy:  47.3%, Validation Accuracy:  75.0% 
Optimization Iteration:    561, Training Accuracy:  69.5%, Validation Accuracy:  75.2% 
Optimization Iteration:    571, Training Accuracy:  58.2%, Validation Accuracy:  74.8% 
Optimization Iteration:    581, Training Accuracy:  41.4%, Validation Accuracy:  74.2% 
Optimization Iteration:    591, Training Accuracy:  44.9%, Validation Accuracy:  74.0% 
