Optimization Iteration:     77, Training Accuracy:  80.5%, Validation Accuracy:  70.9% 
Optimization Iteration:     78, Training Accuracy:  80.9%, Validation Accuracy:  70.7% 
Optimization Iteration:     79, Training Accuracy:  80.1%, Validation Accuracy:  69.5% 
Optimization Iteration:     80, Training Accuracy:  81.6%, Validation Accuracy:  69.5% 
Optimization Iteration:     81, Training Accuracy:  80.5%, Validation Accuracy:  69.5% 
Optimization Iteration:     82, Training Accuracy:  80.5%, Validation Accuracy:  69.5% 
Optimization Iteration:     83, Training Accuracy:  80.9%, Validation Accuracy:  69.9% 
Optimization Iteration:     84, Training Accuracy:  80.1%, Validation Accuracy:  69.7% 
Optimization Iteration:     85, Training Accuracy:  80.9%, Validation Accuracy:  68.3% 
Optimization Iteration:     86, Training Accuracy:  82.0%, Validation Accuracy:  67.3% 
Optimization Iteration:     87, Training Accuracy:  82.4%, Validation Accuracy:  67.3% 
Optimization Iteration:     88, Training Accuracy:  82.0%, Validation Accuracy:  68.5% 
Optimization Iteration:     89, Training Accuracy:  82.4%, Validation Accuracy:  70.3% 
Optimization Iteration:     90, Training Accuracy:  82.8%, Validation Accuracy:  71.9% 
Optimization Iteration:     91, Training Accuracy:  81.2%, Validation Accuracy:  73.1% 
Optimization Iteration:     92, Training Accuracy:  81.2%, Validation Accuracy:  72.7% 
Optimization Iteration:     93, Training Accuracy:  80.5%, Validation Accuracy:  70.5% 
Optimization Iteration:     94, Training Accuracy:  82.8%, Validation Accuracy:  69.3% 
Optimization Iteration:     95, Training Accuracy:  83.2%, Validation Accuracy:  68.7% 
Optimization Iteration:     96, Training Accuracy:  82.8%, Validation Accuracy:  66.5% 
Optimization Iteration:     97, Training Accuracy:  83.6%, Validation Accuracy:  66.5% 
Optimization Iteration:     98, Training Accuracy:  83.2%, Validation Accuracy:  67.3% 
Optimization Iteration:     99, Training Accuracy:  82.8%, Validation Accuracy:  68.3% 
Optimization Iteration:    100, Training Accuracy:  84.0%, Validation Accuracy:  69.9% 
Optimization Iteration:    101, Training Accuracy:  84.4%, Validation Accuracy:  70.7% 
Optimization Iteration:    102, Training Accuracy:  82.8%, Validation Accuracy:  70.5% 
Optimization Iteration:    103, Training Accuracy:  84.4%, Validation Accuracy:  70.7% 
Optimization Iteration:    104, Training Accuracy:  82.8%, Validation Accuracy:  70.1% 
Optimization Iteration:    105, Training Accuracy:  82.8%, Validation Accuracy:  68.7% 
Optimization Iteration:    106, Training Accuracy:  83.2%, Validation Accuracy:  67.5% 
Optimization Iteration:    107, Training Accuracy:  83.6%, Validation Accuracy:  67.7% 
Optimization Iteration:    108, Training Accuracy:  83.2%, Validation Accuracy:  67.9% 
Optimization Iteration:    109, Training Accuracy:  84.4%, Validation Accuracy:  69.1% 
Optimization Iteration:    110, Training Accuracy:  84.4%, Validation Accuracy:  69.5% 
Optimization Iteration:    111, Training Accuracy:  84.8%, Validation Accuracy:  69.9% 
Optimization Iteration:    112, Training Accuracy:  84.8%, Validation Accuracy:  70.3% 
Optimization Iteration:    113, Training Accuracy:  83.6%, Validation Accuracy:  69.9% 
Optimization Iteration:    114, Training Accuracy:  85.2%, Validation Accuracy:  69.9% 
Optimization Iteration:    115, Training Accuracy:  83.2%, Validation Accuracy:  69.5% 
Optimization Iteration:    116, Training Accuracy:  83.6%, Validation Accuracy:  68.7% 
Optimization Iteration:    117, Training Accuracy:  83.6%, Validation Accuracy:  68.5% 
Optimization Iteration:    118, Training Accuracy:  84.4%, Validation Accuracy:  67.7% 
Optimization Iteration:    119, Training Accuracy:  84.4%, Validation Accuracy:  67.3% 
Optimization Iteration:    120, Training Accuracy:  84.4%, Validation Accuracy:  68.1% 
