Optimization Iteration:      1, Training Accuracy:  27.0%, Validation Accuracy:   9.7% 
Optimization Iteration:     11, Training Accuracy:  53.1%, Validation Accuracy:  78.4% 
Optimization Iteration:     21, Training Accuracy:  71.9%, Validation Accuracy:  69.9% 
Optimization Iteration:     31, Training Accuracy:  78.5%, Validation Accuracy:  77.6% 
Optimization Iteration:     41, Training Accuracy:  85.5%, Validation Accuracy:  80.4% 
Optimization Iteration:     51, Training Accuracy:  87.1%, Validation Accuracy:  81.2% 
Optimization Iteration:     61, Training Accuracy:  87.9%, Validation Accuracy:  81.4% 
Optimization Iteration:     71, Training Accuracy:  90.2%, Validation Accuracy:  81.4% 
Optimization Iteration:     81, Training Accuracy:  91.8%, Validation Accuracy:  80.8% 
Optimization Iteration:     91, Training Accuracy:  90.6%, Validation Accuracy:  82.8% 
Optimization Iteration:    101, Training Accuracy:  94.1%, Validation Accuracy:  82.6% 
Optimization Iteration:    111, Training Accuracy:  95.7%, Validation Accuracy:  83.6% 
Optimization Iteration:    121, Training Accuracy:  96.5%, Validation Accuracy:  81.4% 
Optimization Iteration:    131, Training Accuracy:  96.9%, Validation Accuracy:  83.0% 
Optimization Iteration:    141, Training Accuracy:  97.3%, Validation Accuracy:  82.8% 
Optimization Iteration:    151, Training Accuracy:  98.4%, Validation Accuracy:  81.0% 
Optimization Iteration:    161, Training Accuracy:  98.4%, Validation Accuracy:  82.8% 
Optimization Iteration:    171, Training Accuracy:  98.8%, Validation Accuracy:  83.0% 
Optimization Iteration:    181, Training Accuracy:  99.2%, Validation Accuracy:  82.2% 
Optimization Iteration:    191, Training Accuracy:  99.2%, Validation Accuracy:  81.2% 
Optimization Iteration:    201, Training Accuracy:  98.8%, Validation Accuracy:  81.4% 
Optimization Iteration:    211, Training Accuracy:  99.2%, Validation Accuracy:  82.6% 
Optimization Iteration:    221, Training Accuracy:  99.2%, Validation Accuracy:  82.8% 
Optimization Iteration:    231, Training Accuracy: 100.0%, Validation Accuracy:  82.6% 
Optimization Iteration:    241, Training Accuracy: 100.0%, Validation Accuracy:  82.8% 
Optimization Iteration:    251, Training Accuracy: 100.0%, Validation Accuracy:  82.6% 
Optimization Iteration:    261, Training Accuracy: 100.0%, Validation Accuracy:  82.6% 
Optimization Iteration:    271, Training Accuracy: 100.0%, Validation Accuracy:  80.8% 
Optimization Iteration:    281, Training Accuracy: 100.0%, Validation Accuracy:  81.8% 
Optimization Iteration:    291, Training Accuracy: 100.0%, Validation Accuracy:  82.4% 
Optimization Iteration:    301, Training Accuracy: 100.0%, Validation Accuracy:  82.4% 
Optimization Iteration:    311, Training Accuracy: 100.0%, Validation Accuracy:  81.2% 
Optimization Iteration:    321, Training Accuracy: 100.0%, Validation Accuracy:  80.8% 
Optimization Iteration:    331, Training Accuracy: 100.0%, Validation Accuracy:  80.8% 
Optimization Iteration:    341, Training Accuracy: 100.0%, Validation Accuracy:  81.2% 
Optimization Iteration:    351, Training Accuracy: 100.0%, Validation Accuracy:  81.0% 
Optimization Iteration:    361, Training Accuracy: 100.0%, Validation Accuracy:  81.2% 
Optimization Iteration:    371, Training Accuracy: 100.0%, Validation Accuracy:  80.8% 
Optimization Iteration:    381, Training Accuracy: 100.0%, Validation Accuracy:  80.8% 
Optimization Iteration:    391, Training Accuracy: 100.0%, Validation Accuracy:  80.4% 
Optimization Iteration:    401, Training Accuracy: 100.0%, Validation Accuracy:  80.8% 
Optimization Iteration:    411, Training Accuracy: 100.0%, Validation Accuracy:  80.6% 
Optimization Iteration:    421, Training Accuracy: 100.0%, Validation Accuracy:  80.2% 
Optimization Iteration:    431, Training Accuracy: 100.0%, Validation Accuracy:  80.2% 
Optimization Iteration:    441, Training Accuracy: 100.0%, Validation Accuracy:  79.6% 
Optimization Iteration:    451, Training Accuracy: 100.0%, Validation Accuracy:  80.8% 
Optimization Iteration:    461, Training Accuracy: 100.0%, Validation Accuracy:  80.4% 
Optimization Iteration:    471, Training Accuracy: 100.0%, Validation Accuracy:  79.2% 
Optimization Iteration:    481, Training Accuracy: 100.0%, Validation Accuracy:  79.6% 
Optimization Iteration:    491, Training Accuracy: 100.0%, Validation Accuracy:  80.2% 
Optimization Iteration:    501, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    511, Training Accuracy: 100.0%, Validation Accuracy:  79.6% 
Optimization Iteration:    521, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    531, Training Accuracy: 100.0%, Validation Accuracy:  79.6% 
Optimization Iteration:    541, Training Accuracy: 100.0%, Validation Accuracy:  80.0% 
Optimization Iteration:    551, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    561, Training Accuracy: 100.0%, Validation Accuracy:  80.0% 
Optimization Iteration:    571, Training Accuracy: 100.0%, Validation Accuracy:  80.2% 
Optimization Iteration:    581, Training Accuracy: 100.0%, Validation Accuracy:  80.2% 
Optimization Iteration:    591, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    601, Training Accuracy: 100.0%, Validation Accuracy:  80.2% 
Optimization Iteration:    611, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    621, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    631, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    641, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    651, Training Accuracy: 100.0%, Validation Accuracy:  78.8% 
Optimization Iteration:    661, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    671, Training Accuracy: 100.0%, Validation Accuracy:  79.6% 
Optimization Iteration:    681, Training Accuracy: 100.0%, Validation Accuracy:  79.6% 
Optimization Iteration:    691, Training Accuracy: 100.0%, Validation Accuracy:  79.8% 
Optimization Iteration:    701, Training Accuracy: 100.0%, Validation Accuracy:  79.6% 
Optimization Iteration:    711, Training Accuracy: 100.0%, Validation Accuracy:  79.4% 
Optimization Iteration:    721, Training Accuracy: 100.0%, Validation Accuracy:  79.6% 
Optimization Iteration:    731, Training Accuracy: 100.0%, Validation Accuracy:  78.6% 
Optimization Iteration:    741, Training Accuracy: 100.0%, Validation Accuracy:  78.8% 
Optimization Iteration:    751, Training Accuracy: 100.0%, Validation Accuracy:  79.4% 
Optimization Iteration:    761, Training Accuracy: 100.0%, Validation Accuracy:  79.0% 
Optimization Iteration:    771, Training Accuracy: 100.0%, Validation Accuracy:  79.6% 
Optimization Iteration:    781, Training Accuracy: 100.0%, Validation Accuracy:  78.6% 
Optimization Iteration:    791, Training Accuracy: 100.0%, Validation Accuracy:  78.6% 
Optimization Iteration:    801, Training Accuracy: 100.0%, Validation Accuracy:  78.8% 
Optimization Iteration:    811, Training Accuracy: 100.0%, Validation Accuracy:  79.4% 
Optimization Iteration:    821, Training Accuracy: 100.0%, Validation Accuracy:  78.6% 
Optimization Iteration:    831, Training Accuracy: 100.0%, Validation Accuracy:  79.2% 
Optimization Iteration:    841, Training Accuracy: 100.0%, Validation Accuracy:  79.2% 
Optimization Iteration:    851, Training Accuracy: 100.0%, Validation Accuracy:  78.6% 
Optimization Iteration:    861, Training Accuracy: 100.0%, Validation Accuracy:  78.8% 
Optimization Iteration:    871, Training Accuracy: 100.0%, Validation Accuracy:  78.8% 
Optimization Iteration:    881, Training Accuracy: 100.0%, Validation Accuracy:  78.6% 
Optimization Iteration:    891, Training Accuracy: 100.0%, Validation Accuracy:  78.6% 
Optimization Iteration:    901, Training Accuracy: 100.0%, Validation Accuracy:  78.6% 
Optimization Iteration:    911, Training Accuracy: 100.0%, Validation Accuracy:  78.4% 
Optimization Iteration:    921, Training Accuracy: 100.0%, Validation Accuracy:  78.0% 
Optimization Iteration:    931, Training Accuracy: 100.0%, Validation Accuracy:  78.0% 
Optimization Iteration:    941, Training Accuracy: 100.0%, Validation Accuracy:  78.8% 
Optimization Iteration:    951, Training Accuracy: 100.0%, Validation Accuracy:  79.0% 
Optimization Iteration:    961, Training Accuracy: 100.0%, Validation Accuracy:  78.6% 
Optimization Iteration:    971, Training Accuracy: 100.0%, Validation Accuracy:  78.4% 
Optimization Iteration:    981, Training Accuracy: 100.0%, Validation Accuracy:  78.8% 
Optimization Iteration:    991, Training Accuracy: 100.0%, Validation Accuracy:  78.2% 
